line_item_id,claim_id,repair_id,vehicle_id,line_item_type,description,part_type,quantity,unit_cost,labor_hours,labor_rate,labor_type,line_total,part_action,part_action_is_synthetic
68273,6108,8498,3200,Labor,R&I / Replace - Front Bumper Cover,,,,2.78,97.66,Body,271.45,,False
68274,6108,8498,3200,Paint Labor,Refinish - Front Bumper Cover,,,,1.45,99.75,Paint,144.88,,False
68275,6108,8498,3200,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,89.9,,,,89.9,,False
68276,6108,8498,3200,Part,Grille,OEM,1.0,278.67,,,,278.67,Replaced,True
68277,6108,8498,3200,Labor,R&I / Replace - Grille,,,,0.65,99.22,Body,64.16,,False
68278,6108,8498,3200,Paint Labor,Refinish - Grille,,,,1.37,107.73,Paint,147.06,,False
68279,6108,8498,3200,Paint Materials,Paint Materials - Grille,,1.0,73.32,,,,73.32,,False
68280,6108,8498,3200,Towing,Flatbed Tow - 36mi,,1.0,286.57,,,,286.57,,False
68281,6108,8498,3200,Administrative Fee,Shop Supplies / Admin Fee,,,101.7,,,,101.7,,False
68282,6108,8498,3200,Sales Tax,Sales Tax (CA 7.25%),,,49.08,,,,49.08,,False
68283,6109,8499,3895,Part,Rear Bumper Cover,Aftermarket,1.0,451.14,,,,451.14,Repaired,True
68284,6109,8499,3895,Labor,R&I / Replace - Rear Bumper Cover,,,,1.85,167.3,Body,309.14,,False
68285,6109,8499,3895,Paint Labor,Refinish - Rear Bumper Cover,,,,1.06,149.3,Paint,157.79,,False
68286,6109,8499,3895,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,85.83,,,,85.83,,False
68287,6109,8499,3895,Rental/LOU,Rental Car - 5 days,,5.0,34.72,,,,173.61,,False
68288,6109,8499,3895,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,138.42,,,,138.42,,False
68289,6109,8499,3895,Administrative Fee,Shop Supplies / Admin Fee,,,56.31,,,,56.31,,False
68290,6109,8500,3895,Part,Rear Bumper Cover,OEM,1.0,628.66,,,,628.66,Replaced,True
68291,6109,8500,3895,Labor,R&I / Replace - Rear Bumper Cover,,,,1.22,126.61,Body,153.99,,False
68292,6109,8500,3895,Paint Labor,Refinish - Rear Bumper Cover,,,,1.02,108.61,Paint,110.26,,False
68293,6109,8500,3895,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,64.06,,,,64.06,,False
68294,6109,8500,3895,Rental/LOU,Rental Car - 3 days,,3.0,54.09,,,,162.26,,False
68295,6109,8500,3895,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,86.26,,,,86.26,,False
68296,6109,8500,3895,Administrative Fee,Shop Supplies / Admin Fee,,,73.19,,,,73.19,,False
68297,6109,8500,3895,Sales Tax,Sales Tax (NY 8.00%),,,50.29,,,,50.29,,False
68298,6110,8501,5004,Part,Front Fender - Left,OEM,1.0,1174.21,,,,1174.21,Replaced,True
68299,6110,8501,5004,Labor,R&I / Replace - Front Fender - Left,,,,1.51,259.3,Body,391.54,,False
68300,6110,8501,5004,Paint Labor,Refinish - Front Fender - Left,,,,0.85,201.26,Paint,171.24,,False
68301,6110,8501,5004,Paint Materials,Paint Materials - Front Fender - Left,,1.0,107.8,,,,107.8,,False
68302,6110,8501,5004,Towing,Flatbed Tow - 20mi,,1.0,204.82,,,,204.82,,False
68303,6110,8501,5004,Administrative Fee,Shop Supplies / Admin Fee,,,103.3,,,,103.3,,False
68304,6110,8501,5004,Sales Tax,Sales Tax (FL 6.00%),,,70.45,,,,70.45,,False
68305,6110,8502,5004,Part,Front Fender - Left,OEM,1.0,375.71,,,,375.71,Replaced,True
68306,6110,8502,5004,Labor,R&I / Replace - Front Fender - Left,,,,2.32,109.49,Body,254.23,,False
68307,6110,8502,5004,Paint Labor,Refinish - Front Fender - Left,,,,0.87,98.44,Paint,85.96,,False
68308,6110,8502,5004,Paint Materials,Paint Materials - Front Fender - Left,,1.0,62.19,,,,62.19,,False
68309,6110,8502,5004,Part,Front Bumper Cover,OEM,1.0,562.52,,,,562.52,Replaced,True
68310,6110,8502,5004,Labor,R&I / Replace - Front Bumper Cover,,,,1.86,106.03,Body,197.3,,False
68311,6110,8502,5004,Paint Labor,Refinish - Front Bumper Cover,,,,2.03,101.28,Paint,205.59,,False
68312,6110,8502,5004,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,143.51,,,,143.51,,False
68313,6110,8502,5004,Administrative Fee,Shop Supplies / Admin Fee,,,123.65,,,,123.65,,False
68314,6110,8502,5004,Sales Tax,Sales Tax (FL 6.00%),,,56.29,,,,56.29,,False
68315,6111,8503,725,Part,Quarter Panel,Aftermarket,1.0,951.92,,,,951.92,Replaced,True
68316,6111,8503,725,Labor,R&I / Replace - Quarter Panel,,,,16.33,230.68,Frame,3766.55,,False
68317,6111,8503,725,Paint Labor,Refinish - Quarter Panel,,,,4.67,115.98,Paint,541.73,,False
68318,6111,8503,725,Paint Materials,Paint Materials - Quarter Panel,,1.0,303.35,,,,303.35,,False
68319,6111,8503,725,Part,Door Panel - Passenger,Aftermarket,1.0,869.03,,,,869.03,Replaced,True
68320,6111,8503,725,Labor,R&I / Replace - Door Panel - Passenger,,,,8.53,136.98,Body,1168.25,,False
68321,6111,8503,725,Paint Labor,Refinish - Door Panel - Passenger,,,,2.39,118.56,Paint,283.84,,False
68322,6111,8503,725,Paint Materials,Paint Materials - Door Panel - Passenger,,1.0,162.76,,,,162.76,,False
68323,6111,8503,725,Part,Front Fender - Right,OEM,1.0,719.72,,,,719.72,Replaced,True
68324,6111,8503,725,Labor,R&I / Replace - Front Fender - Right,,,,4.56,145.24,Body,662.36,,False
68325,6111,8503,725,Paint Labor,Refinish - Front Fender - Right,,,,2.36,105.57,Paint,249.62,,False
68326,6111,8503,725,Paint Materials,Paint Materials - Front Fender - Right,,1.0,191.51,,,,191.51,,False
68327,6111,8503,725,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,149.6,,,,149.6,,False
68328,6111,8503,725,Administrative Fee,Shop Supplies / Admin Fee,,,701.88,,,,701.88,,False
68329,6111,8503,725,Sales Tax,Sales Tax (NY 8.00%),,,203.25,,,,203.25,,False
68330,6112,8504,6247,Part,Front Fender - Left,Used/Recycled,1.0,480.83,,,,480.83,Repaired,True
68331,6112,8504,6247,Labor,R&I / Replace - Front Fender - Left,,,,1.42,179.48,Body,254.85,,False
68332,6112,8504,6247,Paint Labor,Refinish - Front Fender - Left,,,,0.94,150.8,Paint,142.51,,False
68333,6112,8504,6247,Paint Materials,Paint Materials - Front Fender - Left,,1.0,106.35,,,,106.35,,False
68334,6112,8504,6247,Part,Door Panel - Driver,OEM,1.0,1889.43,,,,1889.43,Reused,True
68335,6112,8504,6247,Labor,R&I / Replace - Door Panel - Driver,,,,3.64,151.11,Body,550.27,,False
68336,6112,8504,6247,Paint Labor,Refinish - Door Panel - Driver,,,,1.41,169.78,Paint,240.09,,False
68337,6112,8504,6247,Paint Materials,Paint Materials - Door Panel - Driver,,1.0,114.83,,,,114.83,,False
68338,6112,8504,6247,Towing,Flatbed Tow - 9mi,,1.0,135.38,,,,135.38,,False
68339,6112,8504,6247,Administrative Fee,Shop Supplies / Admin Fee,,,123.59,,,,123.59,,False
68340,6112,8504,6247,Sales Tax,Sales Tax (OH 5.75%),,,136.29,,,,136.29,,False
68341,6113,8505,2333,Part,Rear Bumper Cover,Used/Recycled,1.0,1808.07,,,,1808.07,Repaired,True
68342,6113,8505,2333,Labor,R&I / Replace - Rear Bumper Cover,,,,1.85,530.84,Body,983.88,,False
68343,6113,8505,2333,Paint Labor,Refinish - Rear Bumper Cover,,,,0.8,582.63,Paint,468.2,,False
68344,6113,8505,2333,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,276.54,,,,276.54,,False
68345,6113,8505,2333,Rental/LOU,Rental Car - 4 days,,4.0,42.36,,,,169.44,,False
68346,6113,8505,2333,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,96.47,,,,96.47,,False
68347,6113,8505,2333,Administrative Fee,Shop Supplies / Admin Fee,,,271.23,,,,271.23,,False
68348,6114,8506,5153,Part,Front Bumper Cover,Aftermarket,1.0,401.22,,,,401.22,Replaced,True
68349,6114,8506,5153,Labor,R&I / Replace - Front Bumper Cover,,,,2.02,101.43,Body,204.86,,False
68350,6114,8506,5153,Paint Labor,Refinish - Front Bumper Cover,,,,0.95,109.53,Paint,104.09,,False
68351,6114,8506,5153,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,75.04,,,,75.04,,False
68352,6114,8506,5153,Part,Grille,OEM,1.0,284.43,,,,284.43,Reused,True
68353,6114,8506,5153,Labor,R&I / Replace - Grille,,,,0.72,116.52,Body,84.25,,False
68354,6114,8506,5153,Part,Headlight Assembly - Right,OEM,1.0,444.58,,,,444.58,Reused,True
68355,6114,8506,5153,Labor,R&I / Replace - Headlight Assembly - Right,,,,0.6,125.29,Body,75.18,,False
68356,6114,8506,5153,Rental/LOU,Rental Car - 3 days,,3.0,43.98,,,,131.95,,False
68357,6114,8506,5153,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,91.34,,,,91.34,,False
68358,6114,8506,5153,ADAS Calibration,ADAS Calibration - Forward Camera/Radar,,1.0,170.8,,,,170.8,,False
68359,6114,8506,5153,Sales Tax,Sales Tax (PA 6.00%),,,67.81,,,,67.81,,False
68360,6115,8507,1183,Part,Front Bumper Cover,Aftermarket,1.0,1133.61,,,,1133.61,Repaired,True
68361,6115,8507,1183,Labor,R&I / Replace - Front Bumper Cover,,,,1.88,163.34,Body,306.64,,False
68362,6115,8507,1183,Paint Labor,Refinish - Front Bumper Cover,,,,1.59,133.7,Paint,213.15,,False
68363,6115,8507,1183,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,144.52,,,,144.52,,False
68364,6115,8507,1183,Part,Grille,OEM,1.0,933.94,,,,933.94,Replaced,True
68365,6115,8507,1183,Labor,R&I / Replace - Grille,,,,0.58,140.53,Body,80.84,,False
68366,6115,8507,1183,Paint Labor,Refinish - Grille,,,,0.72,133.58,Paint,96.53,,False
68367,6115,8507,1183,Paint Materials,Paint Materials - Grille,,1.0,61.26,,,,61.26,,False
68368,6115,8507,1183,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,142.83,,,,142.83,,False
68369,6115,8507,1183,ADAS Calibration,ADAS Calibration - Forward Camera/Radar,,1.0,283.5,,,,283.5,,False
68370,6115,8507,1183,Administrative Fee,Shop Supplies / Admin Fee,,,224.56,,,,224.56,,False
68371,6115,8507,1183,Sales Tax,Sales Tax (NY 8.00%),,,165.4,,,,165.4,,False
68372,6116,8508,4617,Part,Hood,Used/Recycled,1.0,1155.34,,,,1155.34,Repaired,True
68373,6116,8508,4617,Labor,R&I / Replace - Hood,,,,1.35,161.2,Body,218.34,,False
68374,6116,8508,4617,Paint Labor,Refinish - Hood,,,,2.06,142.61,Paint,293.74,,False
68375,6116,8508,4617,Paint Materials,Paint Materials - Hood,,1.0,176.08,,,,176.08,,False
68376,6116,8508,4617,Part,Headlight Assembly - Left,OEM,1.0,1779.91,,,,1779.91,Reused,True
68377,6116,8508,4617,Labor,R&I / Replace - Headlight Assembly - Left,,,,0.65,161.59,Body,104.3,,False
68378,6116,8508,4617,Part,Front Bumper Cover,Aftermarket,1.0,1381.62,,,,1381.62,Repaired,True
68379,6116,8508,4617,Labor,R&I / Replace - Front Bumper Cover,,,,2.28,172.48,Body,392.61,,False
68380,6116,8508,4617,Paint Labor,Refinish - Front Bumper Cover,,,,2.24,164.65,Paint,368.0,,False
68381,6116,8508,4617,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,252.63,,,,252.63,,False
68382,6116,8508,4617,Rental/LOU,Rental Car - 2 days,,2.0,49.48,,,,98.97,,False
68383,6116,8508,4617,Administrative Fee,Shop Supplies / Admin Fee,,,231.44,,,,231.44,,False
68384,6116,8508,4617,Sales Tax,Sales Tax (NJ 6.60%),,,284.91,,,,284.91,,False
68385,6116,8509,4617,Part,Radiator Support,OEM,1.0,2814.21,,,,2814.21,Repaired,True
68386,6116,8509,4617,Labor,R&I / Replace - Radiator Support,,,,3.98,194.37,Mechanical,772.66,,False
68387,6116,8509,4617,Part,Front Bumper Cover,OEM,1.0,1811.09,,,,1811.09,Repaired,True
68388,6116,8509,4617,Labor,R&I / Replace - Front Bumper Cover,,,,2.56,126.49,Body,323.75,,False
68389,6116,8509,4617,Rental/LOU,Rental Car - 8 days,,8.0,53.43,,,,427.48,,False
68390,6116,8509,4617,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,127.16,,,,127.16,,False
68391,6116,8509,4617,Administrative Fee,Shop Supplies / Admin Fee,,,191.09,,,,191.09,,False
68392,6116,8509,4617,Sales Tax,Sales Tax (NJ 6.60%),,,305.27,,,,305.27,,False
68393,6116,8510,4617,Part,Hood,Aftermarket,1.0,3690.27,,,,3690.27,Reused,True
68394,6116,8510,4617,Labor,R&I / Replace - Hood,,,,1.43,375.42,Body,538.55,,False
68395,6116,8510,4617,Paint Labor,Refinish - Hood,,,,2.41,365.9,Paint,882.86,,False
68396,6116,8510,4617,Paint Materials,Paint Materials - Hood,,1.0,615.52,,,,615.52,,False
68397,6116,8510,4617,Rental/LOU,Rental Car - 3 days,,3.0,50.07,,,,150.22,,False
68398,6116,8510,4617,Administrative Fee,Shop Supplies / Admin Fee,,,350.64,,,,350.64,,False
68399,6116,8510,4617,Sales Tax,Sales Tax (NJ 6.60%),,,243.56,,,,243.56,,False
68400,6117,8511,5682,Part,Quarter Panel,Reconditioned,1.0,1370.55,,,,1370.55,Replaced,True
68401,6117,8511,5682,Labor,R&I / Replace - Quarter Panel,,,,13.3,330.12,Frame,4391.47,,False
68402,6117,8511,5682,Part,Door Panel - Passenger,Aftermarket,1.0,1419.18,,,,1419.18,Replaced,True
68403,6117,8511,5682,Labor,R&I / Replace - Door Panel - Passenger,,,,8.62,201.87,Body,1740.4,,False
68404,6117,8511,5682,Paint Labor,Refinish - Door Panel - Passenger,,,,2.59,207.28,Paint,537.65,,False
68405,6117,8511,5682,Paint Materials,Paint Materials - Door Panel - Passenger,,1.0,318.0,,,,318.0,,False
68406,6117,8511,5682,Towing,Flatbed Tow - 36mi,,1.0,296.12,,,,296.12,,False
68407,6117,8511,5682,Sales Tax,Sales Tax (NJ 6.60%),,,184.12,,,,184.12,,False
68408,6117,8512,5682,Part,Front Fender - Right,Reconditioned,1.0,399.3,,,,399.3,Replaced,True
68409,6117,8512,5682,Labor,R&I / Replace - Front Fender - Right,,,,4.2,118.03,Body,495.6,,False
68410,6117,8512,5682,Paint Labor,Refinish - Front Fender - Right,,,,3.46,111.82,Paint,386.6,,False
68411,6117,8512,5682,Paint Materials,Paint Materials - Front Fender - Right,,1.0,229.92,,,,229.92,,False
68412,6117,8512,5682,Part,Quarter Panel,OEM,1.0,1355.88,,,,1355.88,Replaced,True
68413,6117,8512,5682,Labor,R&I / Replace - Quarter Panel,,,,15.15,176.57,Frame,2675.64,,False
68414,6117,8512,5682,Paint Labor,Refinish - Quarter Panel,,,,3.86,103.98,Paint,401.22,,False
68415,6117,8512,5682,Paint Materials,Paint Materials - Quarter Panel,,1.0,312.71,,,,312.71,,False
68416,6117,8512,5682,Part,Door Panel - Passenger,OEM,1.0,1183.28,,,,1183.28,Replaced,True
68417,6117,8512,5682,Labor,R&I / Replace - Door Panel - Passenger,,,,8.33,129.12,Body,1075.71,,False
68418,6117,8512,5682,Paint Labor,Refinish - Door Panel - Passenger,,,,3.89,108.39,Paint,421.18,,False
68419,6117,8512,5682,Paint Materials,Paint Materials - Door Panel - Passenger,,1.0,315.66,,,,315.66,,False
68420,6117,8512,5682,Towing,Flatbed Tow - 17mi,,1.0,195.28,,,,195.28,,False
68421,6117,8512,5682,Storage,Storage - 15 days,,15.0,75.0,,,,1124.95,,False
68422,6117,8512,5682,Rental/LOU,Rental Car - 26 days,,26.0,29.25,,,,760.58,,False
68423,6117,8512,5682,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,116.2,,,,116.2,,False
68424,6117,8512,5682,Administrative Fee,Shop Supplies / Admin Fee,,,677.69,,,,677.69,,False
68425,6117,8512,5682,Sales Tax,Sales Tax (NJ 6.60%),,,193.94,,,,193.94,,False
68426,6118,8513,945,Part,Door Panel - Driver,OEM,1.0,1539.22,,,,1539.22,Replaced,True
68427,6118,8513,945,Labor,R&I / Replace - Door Panel - Driver,,,,3.19,166.27,Body,530.58,,False
68428,6118,8513,945,Paint Labor,Refinish - Door Panel - Driver,,,,1.44,163.42,Paint,235.28,,False
68429,6118,8513,945,Paint Materials,Paint Materials - Door Panel - Driver,,1.0,165.16,,,,165.16,,False
68430,6118,8513,945,Towing,Flatbed Tow - 38mi,,1.0,312.79,,,,312.79,,False
68431,6118,8513,945,Administrative Fee,Shop Supplies / Admin Fee,,,123.03,,,,123.03,,False
68432,6118,8513,945,Sales Tax,Sales Tax (PA 6.00%),,,92.35,,,,92.35,,False
68433,6118,8514,945,Part,Door Panel - Driver,OEM,1.0,776.06,,,,776.06,Replaced,True
68434,6118,8514,945,Labor,R&I / Replace - Door Panel - Driver,,,,4.71,106.03,Body,498.89,,False
68435,6118,8514,945,Paint Labor,Refinish - Door Panel - Driver,,,,2.08,90.05,Paint,187.05,,False
68436,6118,8514,945,Paint Materials,Paint Materials - Door Panel - Driver,,1.0,115.44,,,,115.44,,False
68437,6118,8514,945,Part,Front Fender - Left,Aftermarket,1.0,339.85,,,,339.85,Replaced,True
68438,6118,8514,945,Labor,R&I / Replace - Front Fender - Left,,,,1.84,109.86,Body,201.9,,False
68439,6118,8514,945,Paint Labor,Refinish - Front Fender - Left,,,,0.95,102.36,Paint,96.92,,False
68440,6118,8514,945,Paint Materials,Paint Materials - Front Fender - Left,,1.0,55.79,,,,55.79,,False
68441,6118,8514,945,Storage,Storage - 3 days,,3.0,67.69,,,,203.07,,False
68442,6118,8514,945,Rental/LOU,Rental Car - 5 days,,5.0,54.42,,,,272.12,,False
68443,6118,8514,945,Administrative Fee,Shop Supplies / Admin Fee,,,56.33,,,,56.33,,False
68444,6119,8515,6495,Part,Headlight Assembly - Right,OEM,1.0,1346.55,,,,1346.55,Repaired,True
68445,6119,8515,6495,Labor,R&I / Replace - Headlight Assembly - Right,,,,0.48,301.81,Body,145.46,,False
68446,6119,8515,6495,Part,Headlight Assembly - Left,Aftermarket,1.0,767.11,,,,767.11,Replaced,True
68447,6119,8515,6495,Labor,R&I / Replace - Headlight Assembly - Left,,,,0.56,325.75,Body,182.89,,False
68448,6119,8515,6495,Administrative Fee,Shop Supplies / Admin Fee,,,86.39,,,,86.39,,False
68449,6119,8515,6495,Sales Tax,Sales Tax (TX 6.25%),,,132.1,,,,132.1,,False
68450,6120,8516,1982,Part,Rear Bumper Cover,OEM,1.0,1195.19,,,,1195.19,Repaired,True
68451,6120,8516,1982,Labor,R&I / Replace - Rear Bumper Cover,,,,1.41,196.91,Body,277.16,,False
68452,6120,8516,1982,Paint Labor,Refinish - Rear Bumper Cover,,,,1.4,191.24,Paint,266.86,,False
68453,6120,8516,1982,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,157.41,,,,157.41,,False
68454,6120,8516,1982,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,111.05,,,,111.05,,False
68455,6120,8516,1982,Administrative Fee,Shop Supplies / Admin Fee,,,29.6,,,,29.6,,False
68456,6120,8516,1982,Sales Tax,Sales Tax (OH 5.75%),,,68.72,,,,68.72,,False
68457,6120,8517,1982,Part,Tail Light Assembly,OEM,1.0,563.59,,,,563.59,Repaired,True
68458,6120,8517,1982,Labor,R&I / Replace - Tail Light Assembly,,,,0.3,153.31,Body,46.5,,False
68459,6120,8517,1982,Part,Rear Bumper Cover,Used/Recycled,1.0,536.08,,,,536.08,Reused,True
68460,6120,8517,1982,Labor,R&I / Replace - Rear Bumper Cover,,,,1.64,174.5,Body,286.12,,False
68461,6120,8517,1982,Rental/LOU,Rental Car - 6 days,,6.0,34.2,,,,205.21,,False
68462,6120,8517,1982,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,108.87,,,,108.87,,False
68463,6120,8517,1982,Administrative Fee,Shop Supplies / Admin Fee,,,27.84,,,,27.84,,False
68464,6120,8517,1982,Sales Tax,Sales Tax (OH 5.75%),,,63.23,,,,63.23,,False
68465,6121,8518,2000,Part,Quarter Panel,OEM,1.0,743.37,,,,743.37,Repaired,True
68466,6121,8518,2000,Labor,R&I / Replace - Quarter Panel,,,,5.19,80.95,Frame,420.3,,False
68467,6121,8518,2000,Paint Labor,Refinish - Quarter Panel,,,,1.5,52.87,Paint,79.2,,False
68468,6121,8518,2000,Paint Materials,Paint Materials - Quarter Panel,,1.0,54.86,,,,54.86,,False
68469,6121,8518,2000,Storage,Storage - 4 days,,4.0,73.75,,,,294.99,,False
68470,6121,8518,2000,Rental/LOU,Rental Car - 6 days,,6.0,32.02,,,,192.12,,False
68471,6121,8518,2000,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,118.12,,,,118.12,,False
68472,6121,8518,2000,Administrative Fee,Shop Supplies / Admin Fee,,,79.52,,,,79.52,,False
68473,6121,8518,2000,Sales Tax,Sales Tax (PA 6.00%),,,44.6,,,,44.6,,False
68474,6121,8519,2000,Part,Rear Bumper Cover,Aftermarket,1.0,912.02,,,,912.02,Reused,True
68475,6121,8519,2000,Labor,R&I / Replace - Rear Bumper Cover,,,,1.4,212.16,Body,297.03,,False
68476,6121,8519,2000,Paint Labor,Refinish - Rear Bumper Cover,,,,0.79,162.46,Paint,127.79,,False
68477,6121,8519,2000,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,107.94,,,,107.94,,False
68478,6121,8519,2000,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,115.3,,,,115.3,,False
68479,6121,8519,2000,Administrative Fee,Shop Supplies / Admin Fee,,,27.2,,,,27.2,,False
68480,6121,8519,2000,Sales Tax,Sales Tax (PA 6.00%),,,54.72,,,,54.72,,False
68481,6122,8520,6300,Part,Tail Light Assembly,Used/Recycled,1.0,1002.61,,,,1002.61,Replaced,True
68482,6122,8520,6300,Labor,R&I / Replace - Tail Light Assembly,,,,0.97,385.12,Body,372.92,,False
68483,6122,8520,6300,Part,Rear Bumper Cover,OEM,1.0,3138.54,,,,3138.54,Replaced,True
68484,6122,8520,6300,Labor,R&I / Replace - Rear Bumper Cover,,,,3.11,337.14,Body,1049.26,,False
68485,6122,8520,6300,Paint Labor,Refinish - Rear Bumper Cover,,,,2.66,294.65,Paint,782.81,,False
68486,6122,8520,6300,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,527.84,,,,527.84,,False
68487,6122,8520,6300,Administrative Fee,Shop Supplies / Admin Fee,,,29.91,,,,29.91,,False
68488,6123,8521,2860,Part,Quarter Panel,Aftermarket,1.0,224.49,,,,224.49,Repaired,True
68489,6123,8521,2860,Labor,R&I / Replace - Quarter Panel,,,,5.7,65.89,Frame,375.67,,False
68490,6123,8521,2860,Paint Labor,Refinish - Quarter Panel,,,,0.93,34.57,Paint,32.06,,False
68491,6123,8521,2860,Paint Materials,Paint Materials - Quarter Panel,,1.0,18.93,,,,18.93,,False
68492,6123,8521,2860,Part,Door Panel - Passenger,OEM,1.0,228.88,,,,228.88,Repaired,True
68493,6123,8521,2860,Labor,R&I / Replace - Door Panel - Passenger,,,,3.0,35.5,Body,106.47,,False
68494,6123,8521,2860,Paint Labor,Refinish - Door Panel - Passenger,,,,0.84,35.7,Paint,29.99,,False
68495,6123,8521,2860,Paint Materials,Paint Materials - Door Panel - Passenger,,1.0,18.2,,,,18.2,,False
68496,6123,8521,2860,Towing,Flatbed Tow - 20mi,,1.0,253.48,,,,253.48,,False
68497,6123,8521,2860,Rental/LOU,Rental Car - 3 days,,3.0,35.62,,,,106.85,,False
68498,6123,8521,2860,Administrative Fee,Shop Supplies / Admin Fee,,,69.87,,,,69.87,,False
68499,6123,8521,2860,Sales Tax,Sales Tax (TX 6.25%),,,28.34,,,,28.34,,False
68500,6124,8522,357,Part,Front Fender - Left,OEM,1.0,2912.54,,,,2912.54,Replaced,True
68501,6124,8522,357,Labor,R&I / Replace - Front Fender - Left,,,,3.05,283.32,Body,863.84,,False
68502,6124,8522,357,Paint Labor,Refinish - Front Fender - Left,,,,3.53,216.94,Paint,765.63,,False
68503,6124,8522,357,Paint Materials,Paint Materials - Front Fender - Left,,1.0,445.74,,,,445.74,,False
68504,6124,8522,357,Part,Door Panel - Driver,Used/Recycled,1.0,2154.26,,,,2154.26,Replaced,True
68505,6124,8522,357,Labor,R&I / Replace - Door Panel - Driver,,,,5.54,284.84,Body,1578.3,,False
68506,6124,8522,357,Paint Labor,Refinish - Door Panel - Driver,,,,3.91,250.51,Paint,980.49,,False
68507,6124,8522,357,Paint Materials,Paint Materials - Door Panel - Driver,,1.0,668.66,,,,668.66,,False
68508,6124,8522,357,Towing,Flatbed Tow - 33mi,,1.0,299.68,,,,299.68,,False
