repair_id,claim_id,vehicle_id,repair_shop_contact_id,estimate_amount,approved_amount,invoice_amount,paid_amount,repair_start_date,repair_end_date,repair_status,make,model,vehicle_year,claim_status,claim_severity,loss_cause,incident_type,damage_severity,incident_state,liability_percentage,coverage_type,exposure_status,is_repeat_vehicle,is_synthetic_anomaly,anomaly_type,vehicle_claim_count,repair_duration_days,vehicle_age,invoice_vs_estimate_ratio,invoice_vs_approved_ratio,duplicate_flag
11095,8044,6269,145,1985.6,1863.99,2104.65,1886.5,2025-03-07,2025-03-21,Completed,Toyota,Corolla,2014,Open,Medium,Hit and Run,Vehicle Accident,Moderate,OH,100.0,Liability,Under Review,False,False,,1,14,12,1.059956688154714,1.129110134711023,False
11097,8046,6815,92,3634.05,3725.14,3658.89,3475.78,2025-02-04,2025-02-11,Completed,Chevrolet,Silverado,2010,Closed,High,Head-on Collision,Vehicle Accident,Moderate,TX,100.0,Liability,Closed,False,False,,1,7,16,1.0068353489907953,0.9822154335139082,False
11101,8050,5324,161,3794.24,3577.86,3671.59,3506.02,2026-03-05,2026-03-23,Completed,Ford,Focus,2019,Closed,Medium,Side Impact,Vehicle Accident,Severe,IL,70.70454508821216,Liability,Closed,False,False,,1,18,7,0.9676746858395885,1.0261972240389508,False
11106,8054,1305,216,4299.4,4070.13,3658.78,3751.99,2025-03-22,2025-04-02,Completed,Tesla,Model 3,2014,Closed,Low,Side Impact,Vehicle Accident,Moderate,TX,93.862606297138,Liability,Open,False,False,,1,11,12,0.8509978136484162,0.8989344320697373,False
11107,8055,2686,140,1699.17,1596.1,1857.26,1575.08,2025-03-25,2025-03-27,Completed,Subaru,Outback,2021,Open,Low,Weather Related,Vehicle Accident,Minor,CA,56.905098827079065,Liability,Closed,False,False,,1,2,5,1.0930395428356197,1.1636238330931647,False
11108,8055,2686,140,1105.0,1094.39,1024.13,1053.34,2025-03-25,2025-03-27,Completed,Subaru,Outback,2021,Open,Low,Weather Related,Vehicle Accident,Minor,CA,56.905098827079065,Liability,Closed,False,False,,1,2,5,0.9268144796380091,0.9357998519723316,False
11109,8055,2686,140,1261.68,1259.79,1251.12,1299.93,2025-03-25,2025-03-27,Completed,Subaru,Outback,2021,Open,Low,Weather Related,Vehicle Accident,Minor,CA,56.905098827079065,Liability,Closed,False,False,,1,2,5,0.9916302073425907,0.9931179006024813,False
11119,8063,2172,203,6198.77,5576.11,7464.93,5261.55,2026-01-04,2026-01-23,Completed,Ford,F-150,2019,Open,Low,Side Impact,Vehicle Accident,Severe,CA,100.0,Liability,Open,False,False,,1,19,7,1.204259877362767,1.3387343506494673,False
11123,8067,2762,78,779.61,759.87,821.2,764.72,2025-04-14,2025-04-20,In Progress,Toyota,Corolla,2012,Closed,Medium,Parking Lot Incident,Vehicle Accident,Minor,NJ,80.48390712186384,Liability,Open,False,False,,1,6,14,1.0533471864137198,1.080711174279811,False
11124,8067,2762,78,879.71,891.11,919.4,915.17,2025-04-14,2025-04-20,Scheduled,Toyota,Corolla,2012,Closed,Medium,Parking Lot Incident,Vehicle Accident,Minor,NJ,80.48390712186384,Liability,Open,False,False,,1,6,14,1.0451171408759705,1.0317469223777087,False
11125,8068,1428,5,900.03,920.04,911.85,881.84,2026-01-29,2026-02-04,Completed,Honda,Civic,2014,Open,Low,Side Impact,Vehicle Accident,Minor,OH,100.0,Liability,Closed,False,False,,1,6,12,1.0131328955701477,0.9910982131211687,False
11126,8069,7196,111,2111.7,2029.78,2003.96,1928.29,2025-06-16,2025-06-25,Completed,Ford,Focus,2015,Closed,Medium,Hit and Run,Vehicle Accident,Moderate,FL,88.68678237443694,Liability,Open,True,False,,5,9,11,0.9489794951934462,0.9872794095911872,False
11127,8069,7196,111,2362.11,2239.3,1915.1,1832.47,2025-06-16,2025-06-25,In Progress,Ford,Focus,2015,Closed,Medium,Hit and Run,Vehicle Accident,Moderate,FL,88.68678237443694,Liability,Open,True,False,,5,9,11,0.8107581780696071,0.8552226142097976,False
11128,8070,178,188,4012.79,3942.82,3317.42,3212.78,2025-11-30,2025-12-18,Completed,Hyundai,Elantra,2009,Open,Low,Side Impact,Vehicle Accident,Severe,NY,73.31111500502543,Liability,Open,False,False,,1,18,17,0.82671158969196,0.841382563748789,False
11129,8070,178,188,3412.86,3339.94,3628.83,3378.81,2025-11-30,2025-12-18,Completed,Hyundai,Elantra,2009,Open,Low,Side Impact,Vehicle Accident,Severe,NY,73.31111500502543,Liability,Open,False,False,,1,18,17,1.0632812362651851,1.0864955657886068,False
11130,8071,5247,114,1109.38,1046.67,1177.77,1108.66,2026-05-16,2026-05-26,Completed,Nissan,Altima,2024,Closed,Low,Rear-end Collision,Vehicle Accident,Minor,NJ,75.44688710543403,Liability,Closed,False,False,,1,10,2,1.0616470460978202,1.12525437817077,False
11135,8074,4033,190,2679.54,2729.91,2778.15,2765.02,2025-02-02,2025-02-12,Completed,Jeep,Grand Cherokee,2022,Open,Medium,Hit and Run,Vehicle Accident,Moderate,CA,100.0,Liability,Under Review,False,False,,1,10,4,1.0368010927248708,1.0176709122278758,False
11137,8076,826,218,1391.33,1133.89,1243.45,1134.89,2025-06-09,2025-06-14,Completed,Chevrolet,Silverado,2018,Closed,Low,Rear-end Collision,Vehicle Accident,Minor,NY,76.12179479957176,Liability,Open,False,False,,1,5,8,0.893713209662697,1.0966231292277029,True
11138,8077,5398,109,2088.03,2000.41,2123.34,2083.58,2025-05-03,2025-05-08,Completed,Toyota,Corolla,2014,Closed,High,Side Impact,Vehicle Accident,Moderate,GA,83.56040898915971,Liability,Closed,False,False,,1,5,12,1.016910676570739,1.0614524022575373,False
11143,8082,4101,115,2494.06,2285.82,2672.1,2195.96,2026-03-24,2026-03-30,Completed,Toyota,Camry,2021,Closed,Medium,Rear-end Collision,Vehicle Accident,Moderate,GA,82.882390609011,Liability,Closed,False,False,,1,6,5,1.071385612214622,1.1689896842271044,False
11146,8085,1386,138,9778.12,8980.73,9501.03,9313.94,2025-05-10,2025-06-05,In Progress,Honda,CR-V,2021,Open,High,Parking Lot Incident,Vehicle Accident,Total Loss,TX,40.211395668107784,Liability,Open,False,False,,1,26,5,0.9716622418215363,1.057935156718886,False
11149,8087,6483,148,5483.15,5213.98,6030.12,5240.72,2026-03-19,2026-04-01,Completed,Tesla,Model 3,2020,Closed,High,Hit and Run,Vehicle Accident,Moderate,CA,100.0,Liability,Open,False,False,,1,13,6,1.0997547030447827,1.1565291773271091,False
11150,8087,6483,148,5216.68,5165.48,5525.9,5011.38,2026-03-19,2026-04-01,Completed,Tesla,Model 3,2020,Closed,High,Hit and Run,Vehicle Accident,Moderate,CA,100.0,Liability,Open,False,False,,1,13,6,1.0592752478587912,1.0697747353585727,False
11151,8088,322,4,6692.97,6290.75,7292.05,6652.06,2026-03-05,2026-03-22,In Progress,Ford,F-150,2013,Closed,Low,Hit and Run,Vehicle Accident,Severe,FL,62.44377085443707,Liability,Closed,False,False,,1,17,13,1.089508842860494,1.1591702102293049,False
11153,8090,6414,102,1237.17,1247.97,1233.38,1324.49,2025-08-27,2025-08-29,Completed,Toyota,Camry,2010,Open,Low,Rear-end Collision,Vehicle Accident,Minor,CA,98.49969451803086,Liability,Under Review,False,False,,1,2,16,0.9969365568191922,0.9883090138384737,False
11157,8093,1989,189,1133.65,1125.41,1734.39,1145.2,2025-07-18,2025-07-19,Completed,Toyota,Corolla,2019,Closed,Medium,Parking Lot Incident,Vehicle Accident,Minor,OH,86.25084629578141,Liability,Open,False,False,,1,1,7,1.5299166409385612,1.5411183479798474,False
11158,8094,7020,13,1016.58,958.31,963.69,948.87,2025-12-19,2025-12-20,Completed,Honda,Civic,2019,Open,High,Side Impact,Vehicle Accident,Minor,NY,100.0,Liability,Closed,False,False,,1,1,7,0.9479726140589034,1.005614049733385,False
11160,8096,5137,63,5230.46,5347.15,4724.3,4742.41,2025-09-14,2025-10-01,Completed,Honda,CR-V,2017,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,NC,80.83699397684191,Liability,Open,True,False,,3,17,9,0.9032283967375718,0.8835173877673154,False
11166,8099,6391,11,2685.88,2720.18,7049.035685820844,2699.01,2026-03-15,2026-03-17,Completed,BMW,X5,2011,Open,Low,Side Impact,Vehicle Accident,Minor,PA,87.36065038998463,Liability,Under Review,False,True,duration_mismatch,1,2,15,2.6244790109092158,2.5913857486713545,False
11167,8100,222,168,1210.34,1035.96,1137.33,973.58,2025-11-25,2025-11-28,In Progress,Nissan,Altima,2016,Closed,Low,Rear-end Collision,Vehicle Accident,Minor,IL,65.29254260797607,Liability,Open,False,False,,1,3,10,0.9396781069782045,1.0978512683887407,False
11168,8101,6082,52,4139.76254216909,2310.24,4103.46899708032,2285.94,2025-06-27,2025-06-28,Completed,BMW,X5,2008,Closed,Low,Parking Lot Incident,Vehicle Accident,Minor,NY,99.81296308243772,Liability,Open,True,True,estimate_inflate,3,1,18,0.9912329403633491,1.776208964038507,False
11172,8105,6110,54,2845.44,2771.63,3195.93,2613.27,2026-01-22,2026-01-29,Completed,Toyota,Camry,2018,Open,Medium,Weather Related,Vehicle Accident,Moderate,CA,71.97754549933106,Liability,Open,False,False,,1,7,8,1.1231760290148447,1.1530868117317246,False
11173,8105,6110,54,2251.98,2028.98,2004.03,2062.22,2026-01-22,2026-01-29,Completed,Toyota,Camry,2018,Open,Medium,Weather Related,Vehicle Accident,Moderate,CA,71.97754549933106,Liability,Open,False,False,,1,7,8,0.8898968907361522,0.9877031809086338,False
11175,8107,2204,63,1856.87,1862.97,1933.06,1944.69,2025-11-02,2025-11-07,Completed,Hyundai,Elantra,2016,Open,Low,Head-on Collision,Vehicle Accident,Moderate,NY,96.845387384466,Liability,Closed,False,False,,1,5,10,1.0410314130768443,1.0376227207094049,False
11176,8107,2204,63,1681.88,1455.33,1709.62,1426.36,2025-11-02,2025-11-07,Completed,Hyundai,Elantra,2016,Open,Low,Head-on Collision,Vehicle Accident,Moderate,NY,96.845387384466,Liability,Closed,False,False,,1,5,10,1.0164934478084047,1.1747301299361657,False
11177,8107,2204,63,1898.34,1754.93,1783.75,1709.38,2025-11-02,2025-11-07,Completed,Hyundai,Elantra,2016,Open,Low,Head-on Collision,Vehicle Accident,Moderate,NY,96.845387384466,Liability,Closed,False,False,,1,5,10,0.9396367352529053,1.016422307442462,False
11178,8108,2259,137,9632.57,9244.05,9458.26,9187.68,2026-07-05,2026-07-28,Completed,Mercedes-Benz,C-Class,2024,Closed,Low,Hit and Run,Vehicle Accident,Severe,TX,66.00851991606025,Liability,Under Review,False,False,,1,23,2,0.9819041024357986,1.023172743548553,False
11179,8109,7478,176,725.26,791.79,788.52,792.54,2026-03-19,2026-03-24,Scheduled,Toyota,Corolla,2015,Closed,Medium,Hit and Run,Vehicle Accident,Minor,CA,62.46404652898307,Liability,Closed,True,False,,4,5,11,1.087223892121446,0.9958701170764975,False
11180,8110,734,111,1824.44,1843.8,1883.29,1969.23,2026-04-12,2026-04-23,Completed,Jeep,Grand Cherokee,2010,Closed,Low,Rear-end Collision,Vehicle Accident,Moderate,IL,100.0,Liability,Closed,False,False,,1,11,16,1.0322564732191795,1.0214177242651046,False
11186,8114,4544,30,8535.67,7841.93,8285.69,8328.38,2025-12-18,2026-01-16,In Progress,Toyota,Corolla,2019,Closed,Low,Parking Lot Incident,Vehicle Accident,Total Loss,CA,51.6490193793752,Liability,Open,False,False,,1,29,7,0.9707134882206084,1.0565881103248818,False
11187,8115,135,14,3360.49,3383.1,3328.37,3269.85,2025-01-21,2025-02-04,Completed,Chevrolet,Silverado,2011,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,IL,94.06495337336878,Liability,Open,False,False,,1,14,15,0.9904418700844222,0.9838225296325855,False
11189,8117,1714,79,2264.06,2064.79,2064.09,2106.01,2025-02-08,2025-02-14,Completed,Toyota,Corolla,2013,Closed,High,Side Impact,Vehicle Accident,Moderate,NJ,86.1847859133979,Liability,Open,False,False,,1,6,13,0.9116763690008216,0.9996609824727939,False
11190,8118,5007,10,2395.65,2395.3,2390.41,2362.95,2025-05-07,2025-05-17,Completed,Subaru,Outback,2020,Open,Medium,Rollover,Vehicle Accident,Moderate,PA,75.68434607722668,Liability,Open,False,False,,1,10,6,0.9978127021893848,0.9979585020665469,False
11191,8118,5007,10,2153.27,1941.49,2181.94,2064.26,2025-05-07,2025-05-17,Completed,Subaru,Outback,2020,Open,Medium,Rollover,Vehicle Accident,Moderate,PA,75.68434607722668,Liability,Open,False,False,,1,10,6,1.013314633092924,1.123848178460873,False
11194,8121,2304,152,5459.43,5026.0,5668.99,5158.91,2025-07-21,2025-08-02,Completed,Tesla,Model 3,2014,Open,High,Side Impact,Vehicle Accident,Moderate,TX,77.41713038820308,Liability,Closed,False,False,,1,12,12,1.0383849596020096,1.1279327497015519,False
11195,8121,2304,152,5887.54,6497.77,4801.32,4834.99,2025-07-21,2025-08-02,Completed,Tesla,Model 3,2014,Open,High,Side Impact,Vehicle Accident,Moderate,TX,77.41713038820308,Liability,Closed,False,False,,1,12,12,0.8155052874375376,0.7389181211400218,False
11196,8121,2304,152,5769.65,5842.19,6023.62,5836.54,2025-07-21,2025-08-02,Scheduled,Tesla,Model 3,2014,Open,High,Side Impact,Vehicle Accident,Moderate,TX,77.41713038820308,Liability,Closed,False,False,,1,12,12,1.0440182680058583,1.031055135146238,False
11198,8123,3367,188,5047.77,4652.54,5470.61,4646.97,2025-06-04,2025-06-20,Completed,Subaru,Outback,2016,Open,Low,Rear-end Collision,Vehicle Accident,Severe,OH,79.96456317319863,Liability,Under Review,True,False,,2,16,10,1.0837676835513503,1.1758329858528889,False
11199,8124,6232,116,3663.84,3448.65,3510.48,3394.35,2026-03-12,2026-04-01,Completed,Nissan,Altima,2022,Closed,Medium,Weather Related,Vehicle Accident,Severe,FL,65.94605121580018,Liability,Closed,False,False,,1,20,4,0.9581422769553255,1.0179287547301117,True
11200,8125,1633,77,4064.72,3730.24,3888.24,3688.7,2026-01-05,2026-01-16,Scheduled,Tesla,Model 3,2011,Closed,Low,Weather Related,Vehicle Accident,Moderate,TX,100.0,Liability,Open,False,False,,1,11,15,0.9565824952272235,1.0423565239770096,False
11201,8125,1633,77,4395.57,4078.38,4382.54,3874.8,2026-01-05,2026-01-16,Completed,Tesla,Model 3,2011,Closed,Low,Weather Related,Vehicle Accident,Moderate,TX,100.0,Liability,Open,False,False,,1,11,15,0.9970356518039755,1.074578631711611,False
11203,8127,7536,126,4410.73,3880.6,4555.84,3759.66,2025-08-15,2025-08-23,Completed,BMW,3 Series,2020,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,NJ,69.04086803658919,Liability,Under Review,False,False,,1,8,6,1.0328993159862427,1.1740040199969077,False
11204,8127,7536,126,4124.63,4012.47,4299.59,4022.96,2025-08-15,2025-08-23,Completed,BMW,3 Series,2020,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,NJ,69.04086803658919,Liability,Under Review,False,False,,1,8,6,1.0424183502520226,1.071556921297854,False
11205,8128,1562,103,1742.15,1538.26,1732.88,1508.11,2026-01-23,2026-02-03,Completed,Nissan,Altima,2008,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,TX,75.29559168803017,Liability,Closed,False,False,,1,11,18,0.9946789886060328,1.1265195740642024,False
11206,8128,1562,103,1938.27,1898.22,1907.42,1865.47,2026-01-23,2026-02-03,Completed,Nissan,Altima,2008,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,TX,75.29559168803017,Liability,Closed,False,False,,1,11,18,0.9840837447827187,1.0048466458050174,False
11207,8129,5794,189,2308.55,2127.36,3176.46,2133.87,2025-06-01,2025-06-07,Completed,Nissan,Altima,2023,Closed,Medium,Weather Related,Vehicle Accident,Moderate,NY,69.54491376422926,Liability,Closed,False,False,,1,6,3,1.375954603539018,1.4931464350180506,False
11210,8131,632,155,1435.84,1526.73,1419.43,1389.45,2026-01-03,2026-01-04,Completed,Jeep,Grand Cherokee,2015,Open,Medium,Head-on Collision,Vehicle Accident,Minor,IL,73.01967333759603,Liability,Closed,False,False,,1,1,11,0.9885711499888568,0.9297190727895568,False
11211,8131,632,155,1588.0,1432.46,1313.37,1319.27,2026-01-03,2026-01-04,Completed,Jeep,Grand Cherokee,2015,Open,Medium,Head-on Collision,Vehicle Accident,Minor,IL,73.01967333759603,Liability,Closed,False,False,,1,1,11,0.8270591939546599,0.9168632981025647,False
11212,8132,1764,100,3461.31,3116.68,3344.58,3218.23,2026-06-10,2026-06-17,Completed,Ford,F-150,2013,Open,High,Rear-end Collision,Vehicle Accident,Moderate,CA,90.41844795588432,Liability,Closed,False,False,,1,7,13,0.9662757742010972,1.0731226818280992,False
11213,8132,1764,100,2330.81,2329.67,6846.882726905855,2332.34,2026-06-10,2026-06-11,In Progress,Ford,F-150,2013,Open,High,Rear-end Collision,Vehicle Accident,Moderate,CA,90.41844795588432,Liability,Closed,False,True,duration_mismatch,1,1,13,2.9375550675112323,2.938992529802871,False
11214,8133,4737,177,722.6,693.98,791.83,682.31,2026-03-04,2026-03-05,Completed,Hyundai,Elantra,2025,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,70.0601156290709,Liability,Open,False,False,,1,1,1,1.0958068087461943,1.1409982996628145,False
11215,8133,4737,177,706.29,663.63,636.54,648.99,2026-03-04,2026-03-05,Completed,Hyundai,Elantra,2025,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,70.0601156290709,Liability,Open,False,False,,1,1,1,0.9012445312831839,0.9591790606211292,False
11216,8133,4737,177,1059.78,986.18,1210.04,1010.46,2026-03-04,2026-03-05,Completed,Hyundai,Elantra,2025,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,70.0601156290709,Liability,Open,False,False,,1,1,1,1.1417841438789182,1.226997099920907,False
11217,8134,5157,142,2855.35,2737.36,3103.47,2733.02,2025-12-17,2025-12-20,Completed,Jeep,Grand Cherokee,2009,Open,Medium,Weather Related,Vehicle Accident,Moderate,NY,88.449317483429,Liability,Closed,False,False,,1,3,17,1.0868965275710507,1.133745652745711,False
11218,8134,5157,142,3068.39,3009.14,3477.49,2953.37,2025-12-17,2025-12-20,Completed,Jeep,Grand Cherokee,2009,Open,Medium,Weather Related,Vehicle Accident,Moderate,NY,88.449317483429,Liability,Closed,False,False,,1,3,17,1.1333272497954954,1.1556424759233535,False
11221,8136,4778,59,5173.65,4802.77,5690.35,4664.7,2025-09-26,2025-10-21,Completed,Toyota,Corolla,2012,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,NJ,83.5801684825729,Liability,Open,False,False,,1,25,14,1.0998714640534246,1.1848058516231257,False
11222,8136,4778,59,3248.96,3325.84,3535.71,3249.14,2025-09-26,2025-10-21,Completed,Toyota,Corolla,2012,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,NJ,83.5801684825729,Liability,Open,False,False,,1,25,14,1.0882590121146458,1.0631028552185313,False
11223,8137,230,104,3499.25,3588.73,3515.24,3578.64,2025-01-09,2025-01-27,Completed,Toyota,Camry,2016,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,FL,100.0,Liability,Closed,False,False,,1,18,10,1.0045695506179895,0.9795220036057323,False
11224,8137,230,104,5358.8,4609.61,5217.73,4633.92,2025-01-09,2025-01-27,Scheduled,Toyota,Camry,2016,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,FL,100.0,Liability,Closed,False,False,,1,18,10,0.9736750765096662,1.131924392736045,False
11225,8138,5662,52,5629.29,5557.08,5217.04,5101.05,2025-11-20,2025-12-06,Completed,Toyota,Camry,2013,Open,Low,Rear-end Collision,Vehicle Accident,Severe,FL,64.7707716415608,Liability,Closed,False,False,,1,16,13,0.9267669635069431,0.9388095906483261,True
11226,8138,5662,52,4754.52,4535.51,4863.29,4597.51,2025-11-20,2025-12-06,Completed,Toyota,Camry,2013,Open,Low,Rear-end Collision,Vehicle Accident,Severe,FL,64.7707716415608,Liability,Closed,False,False,,1,16,13,1.0228771779275299,1.072269711675203,False
11229,8141,5022,181,1178.06,1178.03,1239.62,1156.98,2025-07-03,2025-07-06,Scheduled,Hyundai,Elantra,2023,Open,Medium,Side Impact,Vehicle Accident,Minor,IL,66.77537684392807,Liability,Open,False,False,,1,3,3,1.0522554029506137,1.0522821999439742,False
11230,8142,3355,140,2847.37,2744.07,2837.18,2755.66,2026-04-10,2026-04-21,In Progress,Ford,F-150,2010,Open,High,Rear-end Collision,Vehicle Accident,Moderate,NC,95.21378697043257,Liability,Open,False,False,,1,11,16,0.9964212589161225,1.0339313501477732,False
11231,8142,3355,140,2400.19,2161.31,2467.25,2244.71,2026-04-10,2026-04-21,In Progress,Ford,F-150,2010,Open,High,Rear-end Collision,Vehicle Accident,Moderate,NC,95.21378697043257,Liability,Open,False,False,,1,11,16,1.0279394547931622,1.141553039591729,False
11232,8143,3914,206,1540.54,1323.3,1428.21,1318.82,2025-07-22,2025-07-30,Completed,Toyota,Camry,2018,Open,Medium,Side Impact,Vehicle Accident,Moderate,NY,80.23211569788441,Liability,Under Review,False,False,,1,8,8,0.9270840095031613,1.0792790750396737,False
11233,8144,2825,103,1560.99,1548.71,1418.12,1388.35,2025-02-13,2025-02-22,In Progress,Ford,Focus,2024,Closed,Low,Side Impact,Vehicle Accident,Moderate,CA,98.1958902616484,Liability,Open,False,False,,1,9,2,0.9084747499983984,0.9156782096067049,False
11234,8144,2825,103,2169.02,2079.28,2069.91,2019.9,2025-02-13,2025-02-22,In Progress,Ford,Focus,2024,Closed,Low,Side Impact,Vehicle Accident,Moderate,CA,98.1958902616484,Liability,Open,False,False,,1,9,2,0.9543065531899199,0.9954936324112191,False
11238,8148,4318,211,1045.83,1015.89,987.66,970.11,2025-11-08,2025-11-15,Completed,Toyota,Corolla,2019,Closed,Low,Rollover,Vehicle Accident,Minor,CA,87.00680162424088,Liability,Open,False,False,,1,7,7,0.9443791055907749,0.972211558338009,False
11240,8150,1773,84,1717.48,1667.07,1633.19,1615.5,2026-05-14,2026-05-22,Completed,Ford,Focus,2019,Open,Medium,Weather Related,Vehicle Accident,Moderate,NY,43.09053685642244,Liability,Open,False,False,,1,8,7,0.9509222814821716,0.9796769181857992,False
