repair_id,claim_id,vehicle_id,repair_shop_contact_id,invoice_amount,estimate_amount,approved_amount,paid_amount,repair_start_date,repair_end_date,damage_severity,liability_percentage,vehicle_year,make,model,claim_severity,loss_cause,incident_state,initial_damage_assessment,point_of_impact,airbags_deployed,weather_conditions,road_conditions,catastrophe_code,loss_date,reported_date,cost_type,cost_category,shop_city,shop_state,reserve_amount,is_repeat_vehicle,vehicle_claim_count
8125,5843,5447,177,6710.63,5727.91,6817.58,6832.25,2026-02-26,2026-03-14,Severe,94.51766077137988,2012,Jeep,Grand Cherokee,Low,Head-on Collision,CA,Moderate,Driver Side,True,Clear,Wet,,2026-02-18,2026-02-24,Parts,Repair,Peoria,IL,2718.78,False,1
8126,5843,5447,177,8136.4,8856.33,7664.12,7927.14,2026-02-26,2026-03-14,Severe,94.51766077137988,2012,Jeep,Grand Cherokee,Low,Head-on Collision,CA,Moderate,Driver Side,True,Clear,Wet,,2026-02-18,2026-02-24,Parts,Supplemental,Peoria,IL,2718.78,False,1
8127,5844,2454,33,4001.47,2036.57,3615.71,3613.13,2026-01-01,2026-01-10,Moderate,74.37505621896167,2018,Honda,CR-V,Low,Rear-end Collision,IL,Moderate,Front,False,Clear,Dry,,2025-12-30,2026-01-05,Rental,Supplemental,Jersey City,NJ,2538.46,False,1
8128,5844,2454,33,2847.38,2873.06,2888.36,2802.34,2026-01-01,2026-01-10,Moderate,74.37505621896167,2018,Honda,CR-V,Low,Rear-end Collision,IL,Moderate,Front,False,Clear,Dry,,2025-12-30,2026-01-05,Labor,Repair,Jersey City,NJ,2538.46,False,1
8129,5844,2454,33,4589.18,2586.61,4936.64,4343.79,2026-01-01,2026-01-10,Moderate,74.37505621896167,2018,Honda,CR-V,Low,Rear-end Collision,IL,Moderate,Front,False,Clear,Dry,,2025-12-30,2026-01-05,Paint,Supplemental,Jersey City,NJ,2538.46,False,1
8130,5845,3228,38,2003.59,2076.17,1842.37,1750.91,2025-07-06,2025-07-10,Moderate,70.73399145586457,2021,Hyundai,Elantra,Low,Rear-end Collision,CA,Moderate,Driver Side,True,Snow,Wet,,2025-06-29,2025-07-06,Towing,Repair,Orlando,FL,1788.52,False,1
8131,5846,5744,121,1239.07,1185.48,1222.1,1251.22,2025-05-15,2025-05-16,Minor,62.90902272875686,2013,Toyota,Camry,Low,Parking Lot Incident,NJ,Minor,Driver Side,False,Clear,Dry,,2025-05-08,2025-05-14,Paint,Repair,Fresno,CA,741.26,False,1
8132,5847,4747,182,2379.05,1918.97,2207.76,2239.24,2025-08-20,2025-08-27,Moderate,78.71953848420647,2018,Chevrolet,Silverado,Low,Head-on Collision,NY,Moderate,Rear Left Corner,False,Clear,Dry,,2025-08-14,2025-08-20,Labor,Repair,El Paso,TX,2510.0,False,1
8133,5847,4747,182,5971.506053805622,2053.74,2211.16,2151.06,2025-08-20,2025-08-21,Moderate,78.71953848420647,2018,Chevrolet,Silverado,Low,Head-on Collision,NY,Moderate,Rear Left Corner,False,Clear,Dry,,2025-08-14,2025-08-20,Parts,Repair,El Paso,TX,2510.0,False,1
8134,5847,4747,182,2529.57,2110.9,2402.51,2432.57,2025-08-20,2025-08-27,Moderate,78.71953848420647,2018,Chevrolet,Silverado,Low,Head-on Collision,NY,Moderate,Rear Left Corner,False,Clear,Dry,,2025-08-14,2025-08-20,Labor,Repair,El Paso,TX,2510.0,False,1
8135,5848,2315,104,1514.58,1747.2,1273.8,1275.14,2025-02-04,2025-02-08,Moderate,71.05204480107597,2024,Toyota,Corolla,Medium,Rear-end Collision,FL,Minor,Rear Right Corner,False,Rain,Debris,,2025-01-31,2025-02-01,Parts,Repair,Fresno,CA,441.82,False,1
8136,5849,4742,199,2488.46,2468.38,2257.34,2304.7,2026-06-07,2026-06-11,Moderate,100.0,2019,Nissan,Altima,High,Side Impact,NJ,Moderate,Front,False,Rain,Under Construction,,2026-06-01,2026-06-07,Labor,Supplemental,Buffalo,NY,1334.61,False,1
8137,5850,390,210,2294.41,2033.99,2321.32,2237.81,2025-08-03,2025-08-11,Moderate,64.100432249763,2025,Nissan,Altima,Low,Rear-end Collision,NY,Moderate,Rear,False,Clear,Dry,,2025-07-30,2025-07-30,Labor,Repair,El Paso,TX,2194.7,False,1
8138,5850,390,210,2044.88,1695.71,1998.71,1992.21,2025-08-03,2025-08-11,Moderate,64.100432249763,2025,Nissan,Altima,Low,Rear-end Collision,NY,Moderate,Rear,False,Clear,Dry,,2025-07-30,2025-07-30,Parts,Repair,El Paso,TX,2194.7,False,1
8139,5850,390,210,2522.21,2018.08,2290.13,2282.97,2025-08-03,2025-08-11,Moderate,64.100432249763,2025,Nissan,Altima,Low,Rear-end Collision,NY,Moderate,Rear,False,Clear,Dry,,2025-07-30,2025-07-30,Parts,Repair,El Paso,TX,2194.7,False,1
8140,5851,2653,213,3675.13,2500.43,3594.13,3604.82,2026-02-20,2026-02-24,Moderate,52.23573315023917,2021,Toyota,Camry,Low,Parking Lot Incident,NY,Moderate,Passenger Side,True,Clear,Dry,,2026-02-16,2026-02-16,Rental,Supplemental,Raleigh,NC,2528.07,False,1
8141,5852,4735,193,1494.85,1838.62,1339.45,1343.36,2025-03-23,2025-03-25,Minor,86.58388172417509,2023,Chevrolet,Silverado,Low,Rear-end Collision,IL,Moderate,Passenger Side,False,Rain,Wet,,2025-03-15,2025-03-22,Labor,Repair,Fresno,CA,2975.13,False,1
8142,5852,4735,193,1826.26,1065.4,1748.95,1719.82,2025-03-23,2025-03-25,Minor,86.58388172417509,2023,Chevrolet,Silverado,Low,Rear-end Collision,IL,Moderate,Passenger Side,False,Rain,Wet,,2025-03-15,2025-03-22,Paint,Repair,Fresno,CA,2975.13,False,1
8143,5853,2294,105,2940.18,3443.33,2801.05,2874.35,2025-10-21,2025-10-23,Minor,100.0,2020,BMW,X5,High,Parking Lot Incident,NJ,Minor,Driver Side,False,Clear,Dry,,2025-10-16,2025-10-20,Labor,Repair,Newark,NJ,3090.57,False,1
8144,5853,2294,105,2573.12,2755.36,2346.49,2366.4,2025-10-21,2025-10-23,Minor,100.0,2020,BMW,X5,High,Parking Lot Incident,NJ,Minor,Driver Side,False,Clear,Dry,,2025-10-16,2025-10-20,Paint,Repair,Newark,NJ,3090.57,False,1
8145,5853,2294,105,2469.25,3212.88,2088.56,2068.84,2025-10-21,2025-10-23,Minor,100.0,2020,BMW,X5,High,Parking Lot Incident,NJ,Minor,Driver Side,False,Clear,Dry,,2025-10-16,2025-10-20,Labor,Repair,Newark,NJ,3090.57,False,1
8146,5854,3619,202,7195.23,7278.63,6169.71,5977.28,2025-04-09,2025-05-08,Total Loss,61.19146218387416,2008,Toyota,Camry,Low,Parking Lot Incident,NY,Total Loss,Rear Left Corner,True,Clear,Wet,,2025-04-06,2025-04-11,Parts,Repair,Austin,TX,9074.62,False,1
8147,5855,2503,25,5494.7,5566.7,5257.58,5598.5,2025-05-19,2025-06-05,Severe,76.58223182060408,2022,Toyota,Camry,Medium,Side Impact,NJ,Severe,Passenger Side,True,Clear,Dry,,2025-05-14,2025-05-20,Parts,Repair,Newark,NJ,5269.05,False,1
8148,5856,4563,148,1321.06,1451.83,1205.85,1179.46,2025-10-09,2025-10-10,Minor,97.54556559126284,2021,Jeep,Grand Cherokee,Medium,Head-on Collision,NY,Moderate,Front Right Corner,False,Clear,Under Construction,,2025-10-04,2025-10-08,Towing,Repair,Tampa,FL,1832.98,False,1
8149,5856,4563,148,1116.25,1155.97,1041.94,1041.27,2025-10-09,2025-10-10,Minor,97.54556559126284,2021,Jeep,Grand Cherokee,Medium,Head-on Collision,NY,Moderate,Front Right Corner,False,Clear,Under Construction,,2025-10-04,2025-10-08,Towing,Repair,Tampa,FL,1832.98,False,1
8150,5857,4761,159,3105.14,2331.59,2921.63,2882.17,2026-03-02,2026-03-13,Moderate,100.0,2014,Toyota,Corolla,Low,Parking Lot Incident,NJ,Moderate,Passenger Side,False,Snow,Wet,,2026-02-22,2026-02-24,Parts,Supplemental,Buffalo,NY,1442.63,False,1
8151,5858,2817,29,3453.98,2308.58,3204.38,3079.54,2026-04-23,2026-05-03,Moderate,81.66991101535677,2018,Nissan,Altima,Medium,Rear-end Collision,CA,Moderate,Passenger Side,True,Ice,Dry,,2026-04-18,2026-04-25,Parts,Repair,Tampa,FL,2777.18,False,1
8152,5859,1379,173,3755.49,2772.69,3145.17,3177.48,2026-02-04,2026-02-05,Minor,48.21155510155188,2008,Mercedes-Benz,C-Class,Medium,Side Impact,IL,Minor,Rear,False,Ice,Icy,,2026-01-30,2026-02-03,Administrative,Supplemental,Sacramento,CA,1520.48,False,1
8153,5860,3268,180,5463.94,5959.07,5081.49,5330.16,2026-03-04,2026-03-16,Moderate,100.0,2013,BMW,X5,High,Head-on Collision,FL,Moderate,Front Left Corner,True,Clear,Dry,,2026-02-25,2026-02-28,Labor,Repair,El Paso,TX,9042.17,False,1
8154,5861,5681,118,636.19,578.52,670.68,636.49,2025-05-25,2025-05-31,Minor,94.5859286851437,2016,Hyundai,Elantra,Medium,Head-on Collision,TX,Minor,Rear Left Corner,False,Clear,Wet,,2025-05-20,2025-05-23,Parts,Repair,Orlando,FL,1049.56,False,1
8155,5862,5190,104,5742.22,4759.51,4954.14,4963.53,2026-05-09,2026-05-16,Moderate,74.64274421296669,2023,Mercedes-Benz,C-Class,Medium,Head-on Collision,NJ,Moderate,Front,False,Clear,Dry,,2026-05-07,2026-05-15,Parts,Repair,Fresno,CA,3609.55,True,3
8156,5863,1249,185,753.17,844.94,715.69,697.9,2025-10-08,2025-10-12,Minor,73.20990117711172,2015,Nissan,Altima,Medium,Rollover,NJ,Minor,Front Left Corner,False,Clear,Wet,,2025-10-06,2025-10-07,Paint,Repair,Austin,TX,1016.19,False,1
8157,5864,389,139,2388.96,2242.94,2355.41,2309.11,2025-12-04,2025-12-12,Moderate,70.0838098629181,2009,Honda,CR-V,Low,Hit and Run,FL,Moderate,Front Right Corner,False,Clear,Dry,,2025-11-26,2025-12-01,Parts,Repair,Pittsburgh,PA,3658.57,False,1
8158,5864,389,139,2620.48,2424.7,2427.87,2440.68,2025-12-04,2025-12-12,Moderate,70.0838098629181,2009,Honda,CR-V,Low,Hit and Run,FL,Moderate,Front Right Corner,False,Clear,Dry,,2025-11-26,2025-12-01,Parts,Repair,Pittsburgh,PA,3658.57,False,1
8159,5864,389,139,2376.21,2567.31,2261.55,2234.82,2025-12-04,2025-12-12,Moderate,70.0838098629181,2009,Honda,CR-V,Low,Hit and Run,FL,Moderate,Front Right Corner,False,Clear,Dry,,2025-11-26,2025-12-01,Parts,Repair,Pittsburgh,PA,3658.57,False,1
8160,5865,1477,7,5776.47,4295.87,5292.43,4987.58,2026-04-16,2026-04-23,Moderate,93.70551086218958,2020,Mercedes-Benz,C-Class,Medium,Rear-end Collision,NY,Moderate,Front Right Corner,False,Rain,Icy,,2026-04-08,2026-04-14,Parts,Repair,Albany,NY,4530.15,False,1
8161,5865,1477,7,5513.03,4112.69,5243.45,5273.41,2026-04-16,2026-04-23,Moderate,93.70551086218958,2020,Mercedes-Benz,C-Class,Medium,Rear-end Collision,NY,Moderate,Front Right Corner,False,Rain,Icy,,2026-04-08,2026-04-14,Parts,Repair,Albany,NY,4530.15,False,1
8162,5866,2327,68,1984.9,2189.66,1824.52,1922.05,2025-04-01,2025-04-05,Minor,67.76142281057736,2024,BMW,3 Series,Low,Parking Lot Incident,CA,Minor,Passenger Side,False,Clear,Wet,,2025-03-24,2025-04-01,Paint,Repair,Erie,PA,1669.47,False,1
8163,5867,5614,183,1088.37,1145.1,1124.48,1091.76,2026-06-12,2026-06-15,Minor,100.0,2022,Subaru,Outback,High,Head-on Collision,NY,Minor,Rear Left Corner,False,Clear,Dry,,2026-06-04,2026-06-08,Labor,Repair,El Paso,TX,1134.93,False,1
8164,5867,5614,183,1113.78,1280.71,1052.59,1057.22,2026-06-12,2026-06-15,Minor,100.0,2022,Subaru,Outback,High,Head-on Collision,NY,Minor,Rear Left Corner,False,Clear,Dry,,2026-06-04,2026-06-08,Parts,Repair,El Paso,TX,1134.93,False,1
8165,5867,5614,183,911.28,829.28,846.79,838.24,2026-06-12,2026-06-15,Minor,100.0,2022,Subaru,Outback,High,Head-on Collision,NY,Minor,Rear Left Corner,False,Clear,Dry,,2026-06-04,2026-06-08,Paint,Repair,El Paso,TX,1134.93,False,1
8166,5868,5107,70,1109.92,1103.32,1046.86,1026.71,2026-03-05,2026-03-12,Minor,100.0,2009,Nissan,Altima,High,Parking Lot Incident,PA,Minor,Passenger Side,False,Clear,Under Construction,,2026-03-01,2026-03-02,Labor,Repair,Springfield,IL,686.28,False,1
8167,5869,3504,202,1480.5,1569.32,1399.69,1354.13,2025-09-19,2025-09-28,Minor,89.32118713559785,2021,Subaru,Outback,Low,Side Impact,IL,Minor,Front,False,Rain,Dry,,2025-09-14,2025-09-20,Labor,Repair,Austin,TX,1316.97,False,1
8168,5870,6145,42,5040.07,4427.2,4497.81,4490.89,2025-06-29,2025-07-17,Severe,69.47211327172545,2019,Honda,CR-V,Low,Parking Lot Incident,FL,Severe,Rear Right Corner,True,Clear,Dry,,2025-06-21,2025-06-26,Administrative,Repair,Durham,NC,5180.49,False,1
8169,5871,5221,15,2625.31,2413.52,2488.83,2501.6,2025-06-10,2025-06-18,Moderate,75.51234617207182,2009,Subaru,Outback,Medium,Side Impact,OH,Moderate,Passenger Side,False,Clear,Dry,,2025-06-03,2025-06-10,Rental,Repair,El Paso,TX,1555.8,False,1
8170,5871,5221,15,2421.48,3061.43,2311.53,2252.43,2025-06-10,2025-06-18,Moderate,75.51234617207182,2009,Subaru,Outback,Medium,Side Impact,OH,Moderate,Passenger Side,False,Clear,Dry,,2025-06-03,2025-06-10,Labor,Repair,El Paso,TX,1555.8,False,1
8171,5871,5221,15,2693.49,2881.2,2578.56,2610.81,2025-06-10,2025-06-18,Moderate,75.51234617207182,2009,Subaru,Outback,Medium,Side Impact,OH,Moderate,Passenger Side,False,Clear,Dry,,2025-06-03,2025-06-10,Parts,Repair,El Paso,TX,1555.8,False,1
8172,5872,2532,160,1318.52,985.41,1237.2,1221.25,2025-01-20,2025-01-21,Minor,71.70761376914764,2017,Toyota,Camry,High,Rear-end Collision,CA,Minor,Passenger Side,False,Snow,Wet,,2025-01-11,2025-01-17,Parts,Repair,Raleigh,NC,1296.85,False,1
8173,5872,2532,160,1188.37,1528.26,1035.75,993.82,2025-01-20,2025-01-21,Minor,71.70761376914764,2017,Toyota,Camry,High,Rear-end Collision,CA,Minor,Passenger Side,False,Snow,Wet,,2025-01-11,2025-01-17,Parts,Repair,Raleigh,NC,1296.85,False,1
8174,5873,1395,122,2212.62,2059.63,2287.39,2305.01,2026-04-15,2026-04-26,Moderate,100.0,2021,Ford,Focus,Medium,Parking Lot Incident,PA,Moderate,Driver Side,True,Snow,Dry,,2026-04-12,2026-04-16,Parts,Repair,Sacramento,CA,1258.24,False,1
8175,5874,2784,73,1399.34,1448.78,1285.09,1267.26,2026-03-18,2026-03-26,Moderate,77.0556973823856,2015,Hyundai,Elantra,Medium,Hit and Run,TX,Severe,Rear Right Corner,False,Clear,Icy,,2026-03-14,2026-03-18,Labor,Repair,Buffalo,NY,1725.74,False,1
8176,5875,3344,185,2873.71,2142.47,2679.45,2625.07,2025-08-20,2025-08-28,Moderate,100.0,2012,Honda,Civic,High,Side Impact,GA,Moderate,Rear,False,Clear,Icy,,2025-08-11,2025-08-12,Parts,Supplemental,Austin,TX,932.86,False,1
8177,5876,3975,132,9829.03,9621.96,8944.32,8761.15,2025-07-31,2025-09-05,Total Loss,100.0,2010,Jeep,Grand Cherokee,Medium,Side Impact,CA,Severe,Rear Right Corner,True,Wind,Wet,,2025-07-25,2025-07-27,Labor,Repair,Orlando,FL,6408.25,False,1
8178,5876,3975,132,12918.04,6698.59,11384.28,11085.32,2025-07-31,2025-09-05,Total Loss,100.0,2010,Jeep,Grand Cherokee,Medium,Side Impact,CA,Severe,Rear Right Corner,True,Wind,Wet,,2025-07-25,2025-07-27,Labor,Repair,Orlando,FL,6408.25,False,1
8179,5877,1104,57,1006.13,921.34,1009.07,1061.64,2026-05-14,2026-05-15,Minor,79.11671164087231,2017,Hyundai,Elantra,Medium,Head-on Collision,FL,Minor,Front,False,Clear,Dry,,2026-05-07,2026-05-12,Paint,Repair,Pittsburgh,PA,688.04,False,1
8180,5877,1104,57,998.32,746.7,961.25,899.13,2026-05-14,2026-05-15,Minor,79.11671164087231,2017,Hyundai,Elantra,Medium,Head-on Collision,FL,Minor,Front,False,Clear,Dry,,2026-05-07,2026-05-12,Parts,Repair,Pittsburgh,PA,688.04,False,1
8181,5878,6022,199,1839.38,1843.79,1773.74,1714.26,2026-06-27,2026-07-01,Minor,84.04539935584496,2018,Chevrolet,Silverado,Low,Side Impact,PA,Minor,Front,False,Snow,Dry,,2026-06-25,2026-06-27,Labor,Repair,Buffalo,NY,1343.31,False,1
8182,5878,6022,199,2098.92,2133.94,2024.89,2105.39,2026-06-27,2026-07-01,Minor,84.04539935584496,2018,Chevrolet,Silverado,Low,Side Impact,PA,Minor,Front,False,Snow,Dry,,2026-06-25,2026-06-27,Labor,Repair,Buffalo,NY,1343.31,False,1
8183,5879,6323,50,3004.86,2477.22,2797.62,2692.09,2026-04-04,2026-04-15,Moderate,86.4554282960388,2023,Nissan,Altima,Medium,Rear-end Collision,FL,Moderate,Front,True,Clear,Dry,,2026-03-29,2026-03-31,Parts,Repair,Fresno,CA,1406.71,False,1
8184,5879,6323,50,2549.76,2244.87,2632.89,2537.28,2026-04-04,2026-04-15,Moderate,86.4554282960388,2023,Nissan,Altima,Medium,Rear-end Collision,FL,Moderate,Front,True,Clear,Dry,,2026-03-29,2026-03-31,Rental,Repair,Fresno,CA,1406.71,False,1
8185,5879,6323,50,2576.77,2233.33,2393.89,2324.72,2026-04-04,2026-04-15,Moderate,86.4554282960388,2023,Nissan,Altima,Medium,Rear-end Collision,FL,Moderate,Front,True,Clear,Dry,,2026-03-29,2026-03-31,Labor,Repair,Fresno,CA,1406.71,False,1
8186,5880,2357,89,7109.25,4676.7,6805.52,7227.48,2026-02-20,2026-03-14,Severe,52.09448319365049,2024,Chevrolet,Silverado,Medium,Parking Lot Incident,NC,Severe,Driver Side,True,Snow,Wet,,2026-02-14,2026-02-21,Towing,Repair,Columbus,OH,5439.09,False,1
8187,5881,2989,122,7623.55,8283.95,7230.18,7006.67,2025-03-23,2025-04-23,Total Loss,71.35647104388529,2018,Hyundai,Elantra,Medium,Parking Lot Incident,IL,Total Loss,Front,True,Clear,Dry,,2025-03-17,2025-03-20,Paint,Repair,Sacramento,CA,5581.57,False,1
8188,5882,3659,183,777.61,591.55,770.47,749.27,2025-03-02,2025-03-03,Minor,100.0,2025,Hyundai,Elantra,Medium,Parking Lot Incident,TX,Minor,Rear Left Corner,False,Clear,Dry,,2025-02-27,2025-03-02,Paint,Repair,El Paso,TX,1144.91,False,1
8189,5883,2498,99,734.91,689.82,754.06,735.41,2025-02-07,2025-02-13,Minor,85.41312215255283,2018,Hyundai,Elantra,Low,Side Impact,TX,Minor,Rear Left Corner,False,Clear,Wet,,2025-02-05,2025-02-06,Labor,Repair,Fresno,CA,695.31,False,1
8190,5884,6087,115,2411.4,2599.27,2346.97,2272.62,2025-06-08,2025-06-16,Moderate,62.98247244928017,2020,Subaru,Outback,Low,Rollover,CA,Severe,Driver Side,False,Rain,Wet,,2025-06-06,2025-06-14,Labor,Repair,Austin,TX,6701.4,False,1
8191,5885,3365,165,1940.01,1429.48,2029.63,2035.11,2026-01-09,2026-01-13,Minor,61.73153322694137,2015,Subaru,Outback,Low,Side Impact,CA,Minor,Front,False,Clear,Dry,,2026-01-04,2026-01-13,Labor,Supplemental,Buffalo,NY,1277.32,False,1
8192,5886,5002,10,819.98,651.73,758.33,729.94,2026-03-23,2026-03-24,Minor,100.0,2019,Honda,Civic,High,Side Impact,GA,Moderate,Front Left Corner,False,Clear,Dry,,2026-03-21,2026-03-26,Parts,Repair,El Paso,TX,1304.2,False,1
8193,5887,3688,127,5419.17,6984.2,5347.67,5403.72,2026-03-28,2026-04-07,Moderate,76.50310099863313,2021,Tesla,Model 3,Low,Parking Lot Incident,PA,Moderate,Driver Side,False,Wind,Dry,,2026-03-25,2026-03-31,Parts,Supplemental,Macon,GA,5440.2,False,1
8194,5888,5493,66,990.9,793.17,864.39,869.73,2025-11-08,2025-11-11,Minor,79.26842180929704,2009,Hyundai,Elantra,Medium,Rear-end Collision,OH,Minor,Rear,False,Rain,Icy,,2025-10-31,2025-11-01,Paint,Repair,Newark,NJ,998.04,False,1
8195,5889,5189,29,3843.2,2162.21,3793.81,3714.91,2025-12-16,2025-12-27,Moderate,58.15921764095934,2012,Toyota,Camry,Low,Head-on Collision,NJ,Moderate,Driver Side,False,Rain,Icy,,2025-12-09,2025-12-09,Paint,Repair,Tampa,FL,2208.88,False,1
8196,5889,5189,29,4545.77,3267.37,4209.73,4185.74,2025-12-16,2025-12-27,Moderate,58.15921764095934,2012,Toyota,Camry,Low,Head-on Collision,NJ,Moderate,Driver Side,False,Rain,Icy,,2025-12-09,2025-12-09,Towing,Repair,Tampa,FL,2208.88,False,1
8197,5890,1205,15,1014.07,920.23,937.43,955.76,2026-05-24,2026-05-29,Minor,66.4806162684338,2011,Toyota,Corolla,Medium,Rear-end Collision,CA,Minor,Passenger Side,False,Clear,Dry,,2026-05-15,2026-05-23,Paint,Repair,El Paso,TX,1046.3,False,1
8198,5891,3244,140,3065.65,2362.42,2837.12,2954.15,2026-01-30,2026-02-06,Moderate,89.66667924774755,2025,Chevrolet,Silverado,Medium,Hit and Run,PA,Moderate,Front Left Corner,True,Rain,Icy,,2026-01-22,2026-01-26,Parts,Repair,Sacramento,CA,3025.28,False,1
8199,5892,6216,33,1878.75,2032.08,1709.53,1678.3,2025-06-09,2025-06-18,Moderate,72.89202501817371,2011,Hyundai,Elantra,Low,Side Impact,NJ,Moderate,Passenger Side,False,Wind,Dry,,2025-06-02,2025-06-07,Paint,Repair,Jersey City,NJ,1779.51,False,1
8200,5893,5952,51,7945.95,8027.24,7987.33,8159.85,2026-06-30,2026-07-20,Severe,57.79278603065309,2018,Mercedes-Benz,C-Class,Low,Parking Lot Incident,NC,Severe,Rear Left Corner,True,Clear,Debris,,2026-06-27,2026-06-29,Parts,Repair,Jersey City,NJ,8371.01,False,1
8201,5894,6191,145,1158.84,1389.01,1089.29,1044.8,2026-07-06,2026-07-07,Minor,44.0625911346196,2013,Toyota,Camry,Low,Rear-end Collision,NY,Minor,Rear,False,Clear,Dry,,2026-07-02,2026-07-09,Parts,Repair,Austin,TX,1307.11,False,1
8202,5894,6191,145,1518.65,1333.38,1435.87,1400.08,2026-07-06,2026-07-07,Minor,44.0625911346196,2013,Toyota,Camry,Low,Rear-end Collision,NY,Minor,Rear,False,Clear,Dry,,2026-07-02,2026-07-09,Labor,Supplemental,Austin,TX,1307.11,False,1
8203,5895,4467,70,2211.2,1633.47,2126.17,2140.57,2026-06-29,2026-07-09,Moderate,98.29690843483851,2017,Ford,Focus,Medium,Rear-end Collision,IL,Moderate,Rear,False,Fog,Dry,,2026-06-26,2026-06-26,Parts,Repair,Springfield,IL,1434.52,False,1
8204,5895,4467,70,2424.82,2350.72,2496.69,2405.4,2026-06-29,2026-07-09,Moderate,98.29690843483851,2017,Ford,Focus,Medium,Rear-end Collision,IL,Moderate,Rear,False,Fog,Dry,,2026-06-26,2026-06-26,Parts,Supplemental,Springfield,IL,1434.52,False,1
8205,5895,4467,70,2037.79,2743.37,1994.65,2018.89,2026-06-29,2026-07-09,Moderate,98.29690843483851,2017,Ford,Focus,Medium,Rear-end Collision,IL,Moderate,Rear,False,Fog,Dry,,2026-06-26,2026-06-26,Labor,Repair,Springfield,IL,1434.52,False,1
8206,5896,4240,144,1033.31,971.49,916.15,887.29,2025-03-21,2025-03-28,Minor,72.26477921924489,2013,Toyota,Corolla,Low,Side Impact,NJ,Minor,Driver Side,False,Clear,Under Construction,,2025-03-17,2025-03-20,Parts,Repair,Sacramento,CA,1214.29,False,1
8207,5896,4240,144,1187.0,888.33,1106.29,1131.28,2025-03-21,2025-03-28,Minor,72.26477921924489,2013,Toyota,Corolla,Low,Side Impact,NJ,Minor,Driver Side,False,Clear,Under Construction,,2025-03-17,2025-03-20,Labor,Repair,Sacramento,CA,1214.29,False,1
8208,5897,597,20,1983.42,1901.66,1940.98,1981.06,2025-09-18,2025-09-23,Minor,98.3711156577559,2021,Ford,F-150,Medium,Head-on Collision,CA,Minor,Driver Side,False,Ice,Dry,,2025-09-16,2025-09-22,Parts,Repair,Columbus,OH,1825.18,False,1
8209,5898,5092,49,5684.98,4744.85,5250.26,5187.14,2026-05-17,2026-06-09,Severe,38.35935625388204,2013,Toyota,Camry,Low,Side Impact,CA,Severe,Rear,True,Clear,Dry,,2026-05-14,2026-05-14,Parts,Repair,Sacramento,CA,5443.38,False,1
8210,5899,6026,27,1283.37,1619.1,1228.64,1231.1,2025-08-29,2025-09-16,Moderate,81.30045473225434,2013,Ford,Focus,Medium,Side Impact,GA,Moderate,Rear Right Corner,False,Clear,Wet,,2025-08-27,2025-08-29,Labor,Repair,Fresno,CA,1813.01,False,1
8211,5900,2632,52,5766.44,5330.5,5788.97,5878.17,2025-11-05,2025-11-12,Moderate,82.04508607968333,2021,Mercedes-Benz,C-Class,Low,Head-on Collision,NY,Moderate,Rear,False,Fog,Dry,,2025-10-27,2025-10-29,Labor,Repair,Buffalo,NY,4292.86,False,1
8212,5900,2632,52,5166.81,5123.04,5241.39,5291.94,2025-11-05,2025-11-12,Moderate,82.04508607968333,2021,Mercedes-Benz,C-Class,Low,Head-on Collision,NY,Moderate,Rear,False,Fog,Dry,,2025-10-27,2025-10-29,Rental,Repair,Buffalo,NY,4292.86,False,1
8213,5901,2977,84,1167.64,1138.24,1007.85,1079.44,2025-09-08,2025-09-09,Minor,78.88834639003159,2013,Toyota,Corolla,Low,Parking Lot Incident,PA,Minor,Front,False,Rain,Dry,,2025-09-04,2025-09-06,Rental,Repair,Springfield,IL,534.64,False,1
8214,5902,867,124,1139.74,996.39,1103.64,1110.69,2026-04-27,2026-05-02,Minor,68.46804776264383,2016,Ford,Focus,Low,Side Impact,NY,Moderate,Rear,False,Clear,Dry,,2026-04-23,2026-04-25,Labor,Repair,Newark,NJ,2416.25,False,1
8215,5902,867,124,1386.43,1073.55,1308.8,1271.02,2026-04-27,2026-05-02,Minor,68.46804776264383,2016,Ford,Focus,Low,Side Impact,NY,Moderate,Rear,False,Clear,Dry,,2026-04-23,2026-04-25,Parts,Supplemental,Newark,NJ,2416.25,False,1
8216,5903,4184,31,1259.05,1541.66,1260.4,1263.72,2026-04-19,2026-04-23,Minor,97.69536060072907,2023,Ford,F-150,Low,Rear-end Collision,PA,Minor,Front Left Corner,False,Clear,Dry,,2026-04-10,2026-04-14,Labor,Repair,Springfield,IL,1510.55,True,3
8217,5904,4478,23,1830.56,1898.13,1869.09,1808.28,2025-03-16,2025-03-23,Moderate,100.0,2012,Toyota,Corolla,Medium,Rear-end Collision,CA,Moderate,Rear Right Corner,False,Snow,Dry,,2025-03-12,2025-03-16,Administrative,Repair,El Paso,TX,2034.78,False,1
